id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gwnibv,HD-Botol Minum 2in1 2 Sekat BT01 Ukuran 420ml & 600ml dengan Sedotan Travel Couple Bottle,Botol Minum,Baru,0,0,4,2,1,0,27000,27000,0,"<p>PILIHAN WARNA PALING LENGKAP (READY):<br>--tosca<br>-- HIJAU <br>-- PUTIH <br>-- PINK<br>*Warna cadangan bisa diisi dikolom pesan saat order.</p><p>Botol Minum 2in1 B22 ukuran 600 DAN 420 ml<br>Botolnya jama Now.... Anda bisa menikmati minuman dengan 2 rasa dalam 1 botol !!!<br>Menampilkan 2 kompartemen dan 2 sedotan, hal ini memungkinkan Anda untuk membawa dua jenis minuman yang berbeda pada setiap waktu.</p><p>Terbuat dari PC food grade, tidak-beracun, ringan namun kokoh.<br>Penutup model kubah dan sedotan akhiri ke arah luar menjadi lipatan untuk mencegah minuman tumpah keluar. anti tumpah.</p><p>Bahan: PC Food Grade<br>Lid : PC + PP + silicone<br>Kapasitas: 600 ml<br>Temperature : -20 C , + 110 C</p><p>BERAT = 320r</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gvy77j,HD- celana pendek- celana pendek korea - hot pants - celana wanita - celana santai - celana olahraga polos,Celana Pendek,Baru,5,40,137,21,132,0,9500,9500,0,<p>: PROUDLY PRESENT spandek  premium <br>FINALLY OUT! <br>Kode: celana cewe pendek<br>Bahan: spandek premium<br>Ukuran: <br>All size: lingkar pinggang 60cm - 100cm (stretch / flexible) Rekomendasi BB: 40kg-60kg<br>panjang celana 30 cm<br>lebar paha  kiri kanan 25 cm</p><p>READY STOCK! READY TO ORDER</p>
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gv0bga,HD-Celana Dalam Wanita Katun Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai Pengiriman Cepat CD49,"Pakaian Dalam, Lingerie",Baru,5,3,543,1,9,0,6000,6000,0,"<p>Selamat datang ke toko HD OFFICIAL  </p><p>Fabrik: Katun<br>Dalam bungkusan, ada: 1*Celana Dalam</p><p>Perhatian:</p><ol><li>Pilih ukuran tepat yang sesuai dengan lingkaran pinggang dan lingkaran pantat, dan mengambil berat badan sebagai referensi.</li><li>Kalau anda tidak berkonfirmasi ukurannya, lihat tabel ukuran atau hubungi kami, kami akan menyarankan untuk anda.</li></ol><p>Ukuran(Size): all size +- suka ada yang beda beberapa cm ya kak dari produksinya<br>bisa bb 60 max</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gv0b1d,HD-Celana Dalam Wanita Katun Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai CD MURAH,"Pakaian Dalam, Lingerie",Baru,4.8,5,442,2,11,0,6000,6000,0,"<p>Terima kasih sudah mengunjungi H.D<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan </p><p>Model produkCD48<br>Waist type: Mid waist<br>size: one size</p><ul><li>The size of all sizes can be for weight 40-60 kg-waistline(57cm - 73cm), Crotch (20cm)Style: briefsDesign Features: No traceCrotch lining composition: CottonMain fabric composition: nylon / nylonWhether it is seamless: YesFunction: seamless, breathable, physiological, no trace, hip-lifting</li></ul><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>#raglancowok #raglan #raglanmurah #raglanpolos #raglanjakarta #grosir #kaosraglan #raglanker #kaospolos #bajuraglanmurah  #kaospolosmurah  #kaoskekinian #kaosgrosir #bajugrosir #kaosdistro #bajudistro #kaosraglanpria #fashionpria</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gv0apj,HD- CD polos fashion CD adem Celana Dalam Wanita high quality katun import murah cd47,"Pakaian Dalam, Lingerie",Baru,5,11,510,3,18,0,6000,6000,0,"<p>Bahan sangat bagus , melar dan tipis/licin<br>Ukuran<br>L (lingkar pinggang 56 - 82cm)<br>berat19gr<br>1KG=50pcs<br>The size of all sizes can be for weight 40-60kg</p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>#raglancowok #raglan #raglanmurah #raglanpolos #raglanjakarta #grosir #kaosraglan #raglanker #kaospolos #bajuraglanmurah  #kaospolosmurah  #kaoskekinian #kaosgrosir #bajugrosir #kaosdistro #bajudistro #kaosraglanpria #fashionpria</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gswuvp,HD-  BOXER COWO - CELANA DALAM PRIA DEWASA BOXER SPORT HIGH QUALITY PREMIUM cd30 harga satuan murah,Pakaian Dalam,Baru,4.7,71,562,54,293,0,9500,9500,0,"<p>CELANA DALAM PRIA DEWASA IMPORT MODEL BOXER PRIA SPORT <br>1Pcs/SATUAN </p><p>WARNA RANDOM!!!<br>L   = LP 30CM SEBELUM MELAR<br>XL = LP 34CM SEBELUM MELAR<br>XXL = LP 36 SEBELUM MELAR</p><p>*NOTE<br>Sebelum order pastikan saat barang sampai dimohon untuk MEMBUAT VIDEO UNBOXING SAAT BARANG SUDAH SAMPAI KE ALAMAT, APABILA VIDEO UNBOXING TIDAK DI BUAT DAN BARANG MENGALAMI KENDALA RUSAK ATAU TIDAK SESUAI MAKA BUKAN TANGGUNGJAWAB DARI KAMI.</p><p>-BUKTI DARI VIDEO UNBOXING TIDAK BOLEH DI CUT/POTONG SAAT REKAMAN VIDEO BERLANGSUNG <br>-BUKTI DARI VIDEO UNBOXING INI JUGA DAPAT MEMINIMALISIR KENDALA PADA BARANG PESANAN YANG TIDAK SESUAI ATAU RUSAK<br>-BUKTI DARI VIDEO UNBOXING JIKA TIDAK ADA/DIBUAT SAAT BARANG SUDAH DI BUKA MAKA VIDEO KAMI ANGGAP TIDAK VALID KARENA SUDAH DI JELASKAN PADA POINT PERTAMA VIDEO UNBOXING DI BUAT SAAT BARANG SAMPAI KE ALAMAT COSTUMER.</p><p>KEBIJAKAN INI DI BUAT UNTUK KEPENTINGAN BERSAMA.</p><p>Type: Briefs<br>Gender: Mens<br>Size Type: Regular<br>Material:Spandex<br>Garment Care: Hand-Wash<br>Features: Hollow Out Back, Breathable, Comfortable</p><p>Notes:<br><br>This is Label Size(Asian/China size)about 2/3 sizes smaller than US AU EU size! Please, make sure of these actual measurements will fit you!<br>The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p><p>Package includes:<br>1 x Briefs</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gsutgy,HD-CELANA KORSET PELANGSING PERUT BUNCIT CELANA DALAM WANITA SLIMMING PANTS,Celana Pendek,Baru,5,7,1600,4,18,0,15400,15400,0,"<p>EFEK LOCKDOWN, MAKAN TIDUR TERUS PERUT JADI BUNCIT?<br>PAKE KORSET AJA YUKS SIS, Supaya perutnya ketahan nih, hehe</p><p>READY STOCK BANYAK, DIKIRIM DARI JAKBAR, , BELI BANYAK SILAHKAN CHAT DAN NEGO, BISA TERMURAH</p><ul><li>Melangsingkan perut buncit secara instan</li><li>Membantu mengencangkan pinggang dan pinggul</li><li>Melancarkan peredaran darah dan metabolisme</li><li>Membentuk lekuk tubuh</li><li>range berat badan 50-60 kg krg lebih</li></ul><p>cocok nih untuk kalian yang kurang percaya diri dengan lemak lemak di bagian perut, dengan menggunakan korset ini lemak lemak kalian tidak akan terlihat dan menjadi kelihatan singset cocok di gunakan saat kaka pergi ke acara acara tertentu agar lebih percaya diri dan terlihat langsing:)</p><p>PENGIRIMAN DARI JAKARTA</p><p>#celanakorset #celanapelangsing #celanadalam #pelangsing #korset #slimmingpants #slim #freeongkir #korsetterlaris #korsettermurah #korsetkekinian #munafie #munafieterlaris #munafietermurah</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gsut0y,HD-Korset Pengecil Perut - Celana Korset Cewek elastis -celana pelangsing,"Pakaian Dalam, Lingerie",Baru,5,1,398,2,12,0,18000,18000,0,"<p>KUALITAS BAGUS YA, YANG KAIN NYA TEBAL  !! 100% ORIGINAL !!!</p><p>HATI-HATI DILUAR MURAH TAPI KW =)</p><p>MANFAAT KORSET MUNAFIE :</p><p>A. MENGENCANGKAN PINGGANG <br>B. MELANGSINGKAN PERUT BUNCIT<br>C. MEMBAKAR LEMAK<br>D. MENGANGKAT PANTAT<br>E. MEMBENTUK LEKUK TUBUH<br>F. MELANCARKAN PEREDARAN DARAH DAN METABOLISM<br>G. MERATAK PERUT SECARA INSTAN</p><ul><li>FREE SIZE </li><li>PEREGANGAN ( 69 CM - 100 CM )</li><li>KAIN LEMBUT ( 95% BAMBO FIBER + 5% SPANDEK ) </li><li>BAHAN TEBAL </li><li>UKURAN : TINGGI 29 CM X LEBAR 30 CM </li><li><p>PRODUK INPORT</p></li><li><p>all size : buat BB 45-77</p></li></ul><p>SELAMAT BERBELANJA :) </p><p>#korsetpelangsing #korsetmunafie #korsetmunafieasli #korsetpelangsingmunafie<br>#korsetmurah #korsetmunafieori #korsetperut #munafie #munafiemurah #munafieoriginal <br>#munafiejapan #munafieslimmingpant #munafietebal <br>#munafiekorset #munafieslimming #munafiepants #munafiecelanadalam #celanamunafie</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gsus7y,HD celana dalam wanita - Underwear wanita -CD celana dalam-  pakaian dalam wanita CD45,"Pakaian Dalam, Lingerie",Baru,4.8,10,325,4,29,0,5500,5500,0,"<p>Terima kasih sudah mengunjungi HD<br>Sebelum order ada baiknya membaca deskripsi<br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan</p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>bahan : katun 100%<br>Ukuran L<br>( lingkar pinggang 62-92cm)<br>berat25gr<br>1KG=50pcs<br>The size of all sizes can be for weight 40-55kg</p><p>#celanadalamwanita #celanadalamwanitamurah #underwarewanita</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gsurad,HD - CELANA DALAM WANITA polos CD wanita PREMIUM QUALITY SEAMLESS halus bahan katun grosir cd46,"Pakaian Dalam, Lingerie",Baru,4.9,40,19,30,142,0,5500,5500,0,"<p>Terima kasih sudah mengunjungi HD<br>Sebelum order ada baiknya membaca deskripsi<br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan</p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>Ukuran:<br>L (Lingkar Pinggang 60 - 80 cm)<br>katun import</p><p>#celanadalamwanita #celanadalamwanitamurah #underwarewanita</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4glq49g,HD - boxer murah CELANA DALAM PRIA  BOXER MAN UNDERWEAR MEN SEMPAK PRIA  celana boxer cd40,Pakaian Dalam,Baru,4.5,4,5,2,8,0,9500,9500,0,<p>Bahan : SPANDEK PREMIUM<br>Ukuran :L - XL+<br>lingkar PINGGANG<br>L = 100 CM masi bisa melar (BB 45 - 60 kg) <br>XL = 104 CM masi bisa melar (BB 55 - 70 kg)<br>(Lingkar Pinggang 65 - 120cm)</p><p>Berat 66GR<br>Isi 1KG :19Pcs<br>Isi 2KG : 34Pcs</p>
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4glq2im,HD - boxer murah CELANA DALAM PRIA  BOXER MAN UNDERWEAR MEN SEMPAK PRIA  celana boxer cd39,Pakaian Dalam,Baru,5,37,117,16,97,0,9500,9500,0,"<p>Terima kasih sudah mengunjungi HD<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan  </p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo BUKALAPAK-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>Bahan : SPANDEK PREMIUM<br>Ukuran :L - XL+<br>lingkar PINGGANG<br>L = 100 CM masi bisa melar (BB 45 - 60 kg) <br>XL = 104 CM masi bisa melar (BB 55 - 70 kg)<br>(Lingkar Pinggang 65 - 120cm)</p><p>Berat 66GR<br>Isi 1KG :19Pcs<br>Isi 2KG : 34Pcs</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4glpqqv,HD-CELANA DALAM PRIA nyaman BOXER MAN UNDERWEAR MEN SEMPAK PRIA IMPORT cd36,Pakaian Dalam,Baru,4.9,73,1842,31,262,0,5900,5900,0,"<p>Terima kasih sudah mengunjungi HD<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan  </p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>Bahan : katun<br>Ukuran : FREE SIZE <br>(Lingkar Pinggang 65 - 110cm)<br>Berat 66GR<br>Isi 1KG :19Pcs<br>Isi 2KG : 34Pcs</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gkpdns,HD-Celana Dalam nyaman dipakai Wanita Briefs Elastis Seamless Mid Waist Bahan Katun CD26,"Pakaian Dalam, Lingerie",Baru,5,16,8628,2,39,0,6490,6490,0,"<p>Terima kasih sudah mengunjungi KOZZI<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan </p><p>Model produkCD26 TANPA POUCH/ BUNGKUSAN<br>Color: Hitam,Abu abu,Light brown,Pink<br>Waist type: Mid waist<br>size: one size</p><ul><li>The size of all sizes can be for weight 30-50 kg-waistline(57cm - 73cm), Crotch (20cm)Style: briefsDesign Features: No traceCrotch lining composition: CottonMain fabric composition: nylon / nylonWhether it is seamless: YesFunction: seamless, breathable, physiological, no trace, hip-lifting</li></ul>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gemebj,HD - Korset Pelangsing Perut Buncit Rompi Pembakar Lemak Cami Chincer Pengecil Perut Wanita,Alat Pelangsing,Baru,4.8,20,189,13,26,0,50000,50000,0,"<p>Korset Pelangsing Perut Buncit Rompi Pembakar Lemak Cami Chincer Pengecil Perut Wanita</p><p>READY SIZE : L, XL</p><p>Ketentuan size berdasarkan berat badan:</p><p>UKURAN XS = (HABIS)<br>S = 30-45 Kg<br>M = 45-55 Kg<br>L = 55-65 Kg<br>XL = 65-75 Kg<br>XXL = 75-85 Kg<br>XXXL = 85-100 Kg</p><p>Didesain dengan dukungan pembentukan target dan pengait tiga baris yang dapat disesuaikan serta penutup mata untuk memungkinkan Anda memilih pasangan yang sempurna.<br>Kombinasi kain termal ringan membentuk Anda di sekeliling, membantu Anda langsing menjadi sosok ideal Anda.</p><p>Korset Pelangsing Perut Buncit Rompi Pembakar Lemak Cami Chincer Pengecil Perut Wanita</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4gas8yv,HD - Hoodie Jumper Size M - XL sweater hoodie,Sweater,Baru,5,3,198,8,6,0,40000,40000,0,"<p>Kualitas BAHAN : Cotton Fleece &gt; DIJAMIN Tebal, Halus, dan gak bikin gerah<br> WARNA HARUS DICANTUMKAN DICATATAN!! JIKA TIDAK ADA WARNA MAKA DIKIRIM RANDOM<br> GARANSI 100% (Jika ada cacat pada produck/salah model/salah size maka bisa diretur)<br> (PREMIUM QUALITY GUARANTEED!)<br> READY STOCK<br> Jahitan SUPER RAPI<br> Harga dijamin Termurah! <br> Kualitas STANDARD Ekspor! <br> Reseller Welcome<br> Untuk pembelian grosir bisa menggunakan Ekspedisi sesuai permintaan kamu (Special Price)<br>  UNISEX (BISA Pria DAN Wanita)</p><p>SIZE CHART : PANJANG X LEBAR (DLM CM)<br> S: 55 X 45 <br> M: 60 X 50 <br> L: 65 X 55<br> XL: 70 X 60<br> XXL: 75 X 65<br> XXXL: 80 x 70</p><p>SILAHKAN UKUR DULU YA KAK :))<br><br> untuk Lingkar Dada tinggal di kali 2 dari lebar<br> Toleransi ukuran 1-2 cm</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4g5wd07,HD - Sport Bra Bralette Wanita Bh Wanita Bra Murah Bh Murah Beha Pakaian Dalam Wanita import BRA35,"Pakaian Dalam, Lingerie",Baru,4.9,26,193,21,52,0,16500,16500,0,"<p>Deskripsi Produk :<br>Import 100%<br>Bahan : Nylon + Spandex<br>Include Cup Bra, Tanpa Kawat<br>Allsize fit to L</p><p>Precautions : Hand-wash, No Bleaching, Low Temperature Ironing, No Dry Clean</p><ul><li>Semua barang kami kualitasnya juga pasti terjamin karena selalu dicek dengan teliti pas packing , jadi kalian tidak bakal kecewa dengan barang kami.</li></ul><p>Welcome Reseller dan Dropshipper<br>Bagi yang dropship langsung cantumkan nama toko kalian pas check out :)<br>#brawanita #bhwanita #bralettewanita #bracewek #bhcewek #bralettecewek #pakaiandalamwanita #pakaiandalamcewek #sportbra #brasport #sportbh #bhsport #sportbrawanita #sportbracewek #sportbhcewek #sportbhwanita #braimport #bhimport #braletteimport #pakaiandalamimport #bramurah #bhmurah #bralettemurah</p><p>Happy Shopping,,, Dear Customer :)</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4g4orks,HD I sport style Kaos pria  I baju sablon pria -kaos distro pria  I fashion pria sablon I Kaos oblong I,Kaos,Baru,5,4,197,1,7,0,22000,22000,0,"<p>Terima kasih sudah mengunjungi H.D<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan <br>1 kg muat 6 baju</p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak -nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>ALL SIZE  fit xl</p><p>51cm x 70 cm ( lebar X panjang )</p><p>WELCOME RESELLER &amp; DROPSHIP</p><p>#kaospolos #bajuraglanmurah  #kaospolosmurah #kaos #baju #bajumurah #kaosmurah #kaospria #kaoskekinian #kaosgrosir #bajugrosir #kaosdistro #bajudistro #kaosclothing #kaospolosgrosir #koaswanita #kaosraglanpria #kaosraglan3/4</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4fuyalv,HD - adventure kaos sablon -  kaos distro - atasan pria - kaos oblong,Kaos,Baru,4.3,3,58,4,5,0,22000,22000,0,<p>Terima kasih sudah mengunjungi H.D<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan <br>bahan pe rayon<br>ukuran tulis di keterangan<br>ukuran <br>lebar X panjang</p><p>XL 52 cm X 71 cm</p><p>#kaospria #kaospolospria #kaospolos #kaos #kaospendek #lenganpendekpria #atasanpriakaos #pakaianpriakaos #kaospendekpria #pakaianpria #kaosdistro #kaosdistropria #bajukaospria #kaosfullprintpria #atasanpria #bajukaos<br>#bajukaospria #kaosdistromurah #kaosprint #kaosdestropria #bajukaospriadistro #atasankaos #pakaianpriamurah #kaosraglan #kaosprialenganpanjang</p>
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4fu6gmv,HD - Kaos Oblong kaos pria- kaos polos pendek-kaos distro kaos sablon,Kaos,Baru,4.6,22,36,21,39,0,22000,22000,0,"<p>Terima kasih sudah mengunjungi H.D<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan <br>1 kg muat 6 baju</p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak-nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>ALL SIZE  fit xl</p><p>51cm x 70 cm ( lebar X panjang )</p><p>WELCOME RESELLER &amp; DROPSHIP</p><p>#kaospolos #bajuraglanmurah  #kaospolosmurah #kaos #baju #bajumurah #kaosmurah #kaospria #kaoskekinian #kaosgrosir #bajugrosir #kaosdistro #bajudistro #kaosclothing #kaospolosgrosir #koaswanita #kaosraglanpria #kaosraglan3/4</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4fluro4,HD - CELANA DALAM PRIA DEWASA BOXER SPORT HIGH QUALITY PREMIUM  cd32,Pakaian Dalam,Baru,4.8,160,230,90,823,0,5100,5100,0,"<p>Terima kasih sudah mengunjungi kozzi<br>Sebelum order ada baiknya membaca deskripsi <br>dibawah ini<br>TIDAK MENERIMA REVISI ALAMAT DAN ORDERAN DI CHAT.<br>Mohon d cek kembali sebelum cekout. Membeli berarti sudah fix dan setuju. Anda sopan kami segan  </p><p>SYARAT KOMPLAIN :<br>1.Setiap paket yang diterima dari kurir wajib untuk dibuat VIDIO UNBOXING &amp; FOTO NOTA dengan jelas yang <br>    bertempel dipaket (yang ada logo bukalapak -nya) untuk mengetahui barang yang kurang (Wajib Bagi Toko Kita).<br>2.Jika ada barang yang rusak/cacat wajib buat vidio atau foto dan jelaskan bagian yang rusak(seperti tidak mau hidup,<br>    ada bagian yang lecet dll).<br>3.Jika syarat diatas tidak lengkap maka kami tidak menanggapi dan memproses komplainan customer.</p><p>Bahan : katun<br>Ukuran : FREE SIZE <br>(Lingkar Pinggang 65 - 110cm)<br>Berat 66GR<br>Isi 1KG :19Pcs<br>Isi 2KG : 34Pcs</p>"
4600573,kozzi_official,Kozzi,Recommended Seller,platinum,4flbd6m,HD-pelangsing Short Pants Wanita Motif Garis Bunga Celana Dalam Wanita CD Import Jakarta murah cd33,"Pakaian Dalam, Lingerie",Baru,5,29,248,26,73,0,9500,9500,0,"<p>Selamat Datang Di HD official<br>Importir Tangan Pertama Dari China, Korea, Jepang Dll</p><p>Deskripsi Produk<br>  Berat                         : 49 gram<br>  1 Kg Muat                : 26 pcs<br> Asal                           : Import<br> Dimensi                      : Waist : 27.5cm <br>                                        Length : 25cm <br>                                        Hips : 30.5cm <br>                                        Rise : 23.5cm <br> Bahan                        : Cotton Blend</p><p>Welcome Reseller &amp; Grosir Yah Sis</p><p>Peraturan Toko Mohon Dibaca Yah</p><p>Dropship Mohon Langsung Dari Pesanan (Kami tidak bisa ubah detail pesanan dari chat maupun catatan)<br> Kami Tidak Terima Sisipan Ganti Warna Dari Chat Maupun Catatan jadi untuk warna yang dipesan harus sesuai  langsung<br> Mohon Lakukan Video Unboxing Saat Paket Diterima supaya barang yang kurang atau rusak bisa diclaim oleh kami</p><p>Happy Shopping</p>"
